page_id,cluster_id,week_index,archetype_id,content_age_days,word_count,internal_inlinks,serp_feature_count,avg_position,impressions,clicks,observed_ctr,estimated_bounce_rate,avg_dwell_sec
anon_page_0169,cluster_01,14,0,293,2662,15,1,4.03,3148,437,0.1388,0.737,110
anon_page_0169,cluster_01,15,0,300,2662,15,2,4.19,3292,454,0.1379,0.732,165
anon_page_0170,cluster_02,0,2,369,1202,23,1,9.63,3616,202,0.0559,0.694,77
anon_page_0170,cluster_02,1,2,376,1202,23,0,9.29,3450,197,0.0571,0.634,151
anon_page_0170,cluster_02,2,2,383,1202,23,0,9.06,3482,207,0.0594,0.751,168
anon_page_0170,cluster_02,3,2,390,1202,23,0,9.03,3847,243,0.0632,0.648,97
anon_page_0170,cluster_02,4,2,397,1202,23,1,8.69,3683,238,0.0646,0.843,168
anon_page_0170,cluster_02,5,2,404,1202,23,1,8.42,3640,242,0.0665,0.634,181
anon_page_0170,cluster_02,6,2,411,1202,23,2,8.1,3511,239,0.0681,0.783,105
anon_page_0170,cluster_02,7,2,418,1202,23,1,7.86,3510,247,0.0704,0.832,122
anon_page_0170,cluster_02,8,2,425,1202,23,1,7.78,3792,280,0.0738,0.677,121
anon_page_0170,cluster_02,9,2,432,1202,23,3,7.45,3646,275,0.0754,0.722,169
anon_page_0170,cluster_02,10,2,439,1202,23,0,7.16,3583,278,0.0776,0.472,121
anon_page_0170,cluster_02,11,2,446,1202,23,1,6.88,3511,280,0.0797,0.549,205
anon_page_0170,cluster_02,12,2,453,1202,23,0,6.79,3775,314,0.0832,0.665,143
anon_page_0170,cluster_02,13,2,460,1202,23,0,6.45,3622,308,0.085,0.716,140
anon_page_0170,cluster_02,14,2,467,1202,23,1,6.3,3771,332,0.088,0.631,168
anon_page_0170,cluster_02,15,2,474,1202,23,0,5.85,3435,308,0.0897,0.769,142
anon_page_0171,cluster_03,0,4,483,2237,25,0,6.92,2192,116,0.0529,0.572,140
anon_page_0171,cluster_03,1,4,490,2237,25,1,7.02,2202,114,0.0518,0.672,165
anon_page_0171,cluster_03,2,4,497,2237,25,0,6.43,1398,65,0.0465,0.911,135
anon_page_0171,cluster_03,3,4,504,2237,25,0,7.04,2004,98,0.0489,0.485,152
anon_page_0171,cluster_03,4,4,511,2237,25,3,6.88,1709,79,0.0462,0.678,171
anon_page_0171,cluster_03,5,4,518,2237,25,0,6.73,1427,63,0.0441,0.537,114
anon_page_0171,cluster_03,6,4,525,2237,25,3,7.94,2755,140,0.0508,0.949,150
anon_page_0171,cluster_03,7,4,532,2237,25,0,8.68,3523,193,0.0548,0.669,162
anon_page_0171,cluster_03,8,4,539,2237,25,2,7.9,2487,118,0.0474,0.779,106
anon_page_0171,cluster_03,9,4,546,2237,25,1,7.79,2248,102,0.0454,0.904,79
anon_page_0171,cluster_03,10,4,553,2237,25,1,7.6,1914,81,0.0423,0.619,62
anon_page_0171,cluster_03,11,4,560,2237,25,2,8.8,3224,161,0.0499,0.949,144
anon_page_0171,cluster_03,12,4,567,2237,25,0,8.64,2929,138,0.0471,0.721,154
anon_page_0171,cluster_03,13,4,574,2237,25,1,8.16,2252,94,0.0417,0.73,131
anon_page_0171,cluster_03,14,4,581,2237,25,2,9.09,3241,154,0.0475,0.415,104
anon_page_0171,cluster_03,15,4,588,2237,25,0,8.87,2878,128,0.0445,0.822,129
anon_page_0172,cluster_04,0,4,401,652,21,0,10.34,524,29,0.0553,0.846,124
anon_page_0172,cluster_04,1,4,408,652,21,0,10.1,461,24,0.0521,0.887,120
anon_page_0172,cluster_04,2,4,415,652,21,0,9.83,393,19,0.0483,0.651,154
anon_page_0172,cluster_04,3,4,422,652,21,3,10.36,476,24,0.0504,0.727,87
anon_page_0172,cluster_04,4,4,429,652,21,1,9.16,227,9,0.0396,0.714,81
anon_page_0172,cluster_04,5,4,436,652,21,1,9.06,191,7,0.0366,0.713,126
anon_page_0172,cluster_04,6,4,443,652,21,1,9.59,275,11,0.04,0.626,137
anon_page_0172,cluster_04,7,4,450,652,21,1,9.68,275,11,0.04,0.842,151
anon_page_0172,cluster_04,8,4,457,652,21,2,10.88,488,23,0.0471,0.468,187
anon_page_0172,cluster_04,9,4,464,652,21,1,10.1,321,13,0.0405,0.88,120
anon_page_0172,cluster_04,10,4,471,652,21,0,10.25,332,13,0.0392,0.634,96
anon_page_0172,cluster_04,11,4,478,652,21,1,10.27,317,12,0.0379,0.796,152
anon_page_0172,cluster_04,12,4,485,652,21,2,9.85,220,7,0.0318,0.882,160
anon_page_0172,cluster_04,13,4,492,652,21,0,11.2,460,20,0.0435,0.867,129
anon_page_0172,cluster_04,14,4,499,652,21,1,11.86,571,27,0.0473,0.772,116
anon_page_0172,cluster_04,15,4,506,652,21,1,11.34,453,19,0.0419,0.794,108
anon_page_0173,cluster_05,0,3,319,1467,2,2,2.65,3377,248,0.0734,0.513,131
anon_page_0173,cluster_05,1,3,326,1467,2,3,2.69,3197,226,0.0707,0.534,154
anon_page_0173,cluster_05,2,3,333,1467,2,1,2.75,3052,206,0.0675,0.83,133
anon_page_0173,cluster_05,3,3,340,1467,2,0,3.06,3302,207,0.0627,0.557,195
anon_page_0173,cluster_05,4,3,347,1467,2,0,3.03,3018,182,0.0603,0.604,103
anon_page_0173,cluster_05,5,3,354,1467,2,0,3.26,3141,178,0.0567,0.683,153
anon_page_0173,cluster_05,6,3,361,1467,2,0,3.47,3218,172,0.0534,0.296,130
anon_page_0173,cluster_05,7,3,368,1467,2,1,3.57,3136,159,0.0507,0.666,177
anon_page_0173,cluster_05,8,3,375,1467,2,2,3.66,3037,145,0.0477,0.577,172
anon_page_0173,cluster_05,9,3,382,1467,2,1,3.82,3051,138,0.0452,0.648,138
anon_page_0173,cluster_05,10,3,389,1467,2,1,4.04,3154,135,0.0428,0.693,135
anon_page_0173,cluster_05,11,3,396,1467,2,1,4.17,3128,126,0.0403,0.595,97
anon_page_0173,cluster_05,12,3,403,1467,2,1,4.33,3137,119,0.0379,0.508,111
anon_page_0173,cluster_05,13,3,410,1467,2,3,4.47,3104,111,0.0358,0.677,141
anon_page_0173,cluster_05,14,3,417,1467,2,1,4.74,3293,112,0.034,0.558,116
anon_page_0173,cluster_05,15,3,424,1467,2,1,4.76,3089,97,0.0314,0.617,106
anon_page_0174,cluster_06,0,2,259,1845,23,1,7.01,29500,1710,0.058,0.821,153
anon_page_0174,cluster_06,1,2,266,1845,23,0,7.07,34621,2159,0.0624,0.804,125
anon_page_0174,cluster_06,2,2,273,1845,23,1,6.48,28812,1805,0.0626,0.583,99
anon_page_0174,cluster_06,3,2,280,1845,23,0,6.53,33826,2265,0.067,0.668,127
anon_page_0174,cluster_06,4,2,287,1845,23,1,6.07,30170,2061,0.0683,0.673,120
anon_page_0174,cluster_06,5,2,294,1845,23,1,6.19,36442,2661,0.073,0.625,195
anon_page_0174,cluster_06,6,2,301,1845,23,1,5.92,35903,2711,0.0755,0.719,105
anon_page_0174,cluster_06,7,2,308,1845,23,1,5.65,35461,2771,0.0781,0.715,188
anon_page_0174,cluster_06,8,2,315,1845,23,1,5.16,31312,2505,0.08,0.715,164
anon_page_0174,cluster_06,9,2,322,1845,23,0,5.35,38697,3281,0.0848,0.582,135
anon_page_0174,cluster_06,10,2,329,1845,23,1,4.92,35654,3108,0.0872,0.468,188
anon_page_0174,cluster_06,11,2,336,1845,23,2,4.6,34314,3096,0.0902,0.81,160
anon_page_0174,cluster_06,12,2,343,1845,23,0,4.47,36260,3406,0.0939,0.522,150
anon_page_0174,cluster_06,13,2,350,1845,23,2,4.17,35270,3439,0.0975,0.717,121
anon_page_0174,cluster_06,14,2,357,1845,23,1,3.53,28658,2920,0.1019,0.579,168
anon_page_0174,cluster_06,15,2,364,1845,23,2,3.77,36872,3889,0.1055,0.549,94
anon_page_0175,cluster_07,0,4,472,2137,3,1,5.0,9933,880,0.0886,0.517,172
anon_page_0175,cluster_07,1,4,479,2137,3,2,5.17,10339,907,0.0877,0.801,133
anon_page_0175,cluster_07,2,4,486,2137,3,0,5.47,11423,1000,0.0875,0.553,129
anon_page_0175,cluster_07,3,4,493,2137,3,0,5.34,10247,875,0.0854,0.617,129
anon_page_0175,cluster_07,4,4,500,2137,3,0,5.6,11121,947,0.0852,0.58,107
anon_page_0175,cluster_07,5,4,507,2137,3,3,5.7,11189,941,0.0841,0.611,139
anon_page_0175,cluster_07,6,4,514,2137,3,0,5.65,10431,859,0.0824,0.719,118
anon_page_0175,cluster_07,7,4,521,2137,3,1,5.61,9738,785,0.0806,0.606,196
anon_page_0175,cluster_07,8,4,528,2137,3,0,5.35,7938,619,0.078,0.609,143
anon_page_0175,cluster_07,9,4,535,2137,3,1,5.39,7629,585,0.0767,0.701,97
anon_page_0175,cluster_07,10,4,542,2137,3,1,4.85,4399,321,0.073,0.529,76
anon_page_0175,cluster_07,11,4,549,2137,3,1,6.04,10056,773,0.0769,0.582,131
anon_page_0175,cluster_07,12,4,556,2137,3,2,6.3,10928,839,0.0768,0.524,184
anon_page_0175,cluster_07,13,4,563,2137,3,0,5.42,5880,416,0.0707,0.716,157
anon_page_0175,cluster_07,14,4,570,2137,3,1,6.64,11742,890,0.0758,0.613,173
anon_page_0175,cluster_07,15,4,577,2137,3,0,7.42,15307,1216,0.0794,0.922,140
anon_page_0176,cluster_08,0,0,266,2013,30,2,1.93,3253,582,0.1789,0.511,190
anon_page_0176,cluster_08,1,0,273,2013,30,3,1.84,3018,545,0.1806,0.665,163
anon_page_0176,cluster_08,2,0,280,2013,30,3,2.05,3249,565,0.1739,0.617,139
anon_page_0176,cluster_08,3,0,287,2013,30,1,1.88,2892,513,0.1774,0.625,95
anon_page_0176,cluster_08,4,0,294,2013,30,1,2.01,2993,518,0.1731,0.45,62
anon_page_0176,cluster_08,5,0,301,2013,30,1,2.3,3349,556,0.166,0.493,123
anon_page_0176,cluster_08,6,0,308,2013,30,0,2.35,3335,547,0.164,0.617,146
anon_page_0176,cluster_08,7,0,315,2013,30,1,2.23,3044,503,0.1652,0.576,138
anon_page_0176,cluster_08,8,0,322,2013,30,1,2.21,2926,481,0.1644,0.475,152
anon_page_0176,cluster_08,9,0,329,2013,30,1,2.33,3016,487,0.1615,0.615,55
anon_page_0176,cluster_08,10,0,336,2013,30,3,2.48,3152,498,0.158,0.435,130
anon_page_0176,cluster_08,11,0,343,2013,30,0,2.47,3050,479,0.157,0.513,94
anon_page_0176,cluster_08,12,0,350,2013,30,1,2.59,3139,485,0.1545,0.441,55
anon_page_0176,cluster_08,13,0,357,2013,30,0,2.72,3243,494,0.1523,0.332,125
anon_page_0176,cluster_08,14,0,364,2013,30,0,2.76,3204,483,0.1507,0.657,168
anon_page_0176,cluster_08,15,0,371,2013,30,0,2.76,3119,467,0.1497,0.84,185
anon_page_0177,cluster_09,0,4,677,1258,31,3,7.38,3358,185,0.0551,0.559,111
anon_page_0177,cluster_09,1,4,684,1258,31,1,7.2,2949,154,0.0522,0.791,83
anon_page_0177,cluster_09,2,4,691,1258,31,3,7.17,2765,140,0.0506,0.669,91
anon_page_0177,cluster_09,3,4,698,1258,31,3,8.71,4960,299,0.0603,0.667,125
anon_page_0177,cluster_09,4,4,705,1258,31,2,7.2,2545,122,0.0479,0.753,95
anon_page_0177,cluster_09,5,4,712,1258,31,2,7.64,3064,151,0.0493,0.747,143
anon_page_0177,cluster_09,6,4,719,1258,31,2,7.39,2551,118,0.0463,0.731,177
anon_page_0177,cluster_09,7,4,726,1258,31,2,8.36,3876,200,0.0516,0.584,209
anon_page_0177,cluster_09,8,4,733,1258,31,0,7.17,1937,81,0.0418,0.768,94
anon_page_0177,cluster_09,9,4,740,1258,31,0,8.26,3439,165,0.048,0.826,113
anon_page_0177,cluster_09,10,4,747,1258,31,1,7.92,2793,123,0.044,0.455,95
anon_page_0177,cluster_09,11,4,754,1258,31,3,8.82,4009,197,0.0491,0.697,157
anon_page_0177,cluster_09,12,4,761,1258,31,1,9.07,4246,211,0.0497,0.736,142
anon_page_0177,cluster_09,13,4,768,1258,31,3,8.61,3426,153,0.0447,0.804,118
anon_page_0177,cluster_09,14,4,775,1258,31,1,8.95,3791,173,0.0456,0.82,137
anon_page_0177,cluster_09,15,4,782,1258,31,0,8.58,3089,127,0.0411,0.564,178
anon_page_0178,cluster_10,0,4,82,615,16,0,7.55,11982,781,0.0652,0.647,162
anon_page_0178,cluster_10,1,4,89,615,16,1,7.08,8845,535,0.0605,0.742,163
anon_page_0178,cluster_10,2,4,96,615,16,1,7.71,11817,748,0.0633,0.534,117
anon_page_0178,cluster_10,3,4,103,615,16,3,7.64,10945,671,0.0613,0.85,159
anon_page_0178,cluster_10,4,4,110,615,16,0,8.37,14457,942,0.0652,0.707,130
anon_page_0178,cluster_10,5,4,117,615,16,0,6.96,6208,333,0.0536,0.589,183
anon_page_0178,cluster_10,6,4,124,615,16,1,8.31,13146,811,0.0617,0.748,91
anon_page_0178,cluster_10,7,4,131,615,16,1,8.18,11921,706,0.0592,0.693,126
anon_page_0178,cluster_10,8,4,138,615,16,1,8.43,12771,761,0.0596,0.721,150
anon_page_0178,cluster_10,9,4,145,615,16,3,8.9,14845,916,0.0617,0.544,107
anon_page_0178,cluster_10,10,4,152,615,16,0,8.2,10514,577,0.0549,0.805,96
anon_page_0178,cluster_10,11,4,159,615,16,1,8.17,9846,524,0.0532,0.679,193
anon_page_0178,cluster_10,12,4,166,615,16,2,8.51,11214,608,0.0542,0.668,156
anon_page_0178,cluster_10,13,4,173,615,16,0,8.82,12370,681,0.0551,0.673,153
anon_page_0178,cluster_10,14,4,180,615,16,0,8.72,11355,600,0.0528,0.753,124
anon_page_0178,cluster_10,15,4,187,615,16,2,7.91,6335,286,0.0451,0.717,121
anon_page_0179,cluster_11,0,1,502,489,12,3,3.38,1340,155,0.1157,0.641,165
anon_page_0179,cluster_11,1,1,509,489,12,0,3.7,1247,134,0.1075,0.488,103
anon_page_0179,cluster_11,2,1,516,489,12,2,4.46,1454,146,0.1004,0.779,167
anon_page_0179,cluster_11,3,1,523,489,12,2,4.56,1199,111,0.0926,0.59,98
anon_page_0179,cluster_11,4,1,530,489,12,1,4.74,1007,86,0.0854,0.599,96
anon_page_0179,cluster_11,5,1,537,489,12,2,5.88,1488,124,0.0833,0.658,146
anon_page_0179,cluster_11,6,1,544,489,12,2,6.01,1255,96,0.0765,0.667,146
anon_page_0179,cluster_11,7,1,551,489,12,3,6.26,1108,78,0.0704,0.811,138
anon_page_0179,cluster_11,8,1,558,489,12,2,6.9,1238,83,0.067,0.66,117
anon_page_0179,cluster_11,9,1,565,489,12,1,7.23,1140,70,0.0614,0.471,96
anon_page_0179,cluster_11,10,1,572,489,12,1,7.51,1015,56,0.0552,0.647,137
anon_page_0179,cluster_11,11,1,579,489,12,0,7.95,1005,52,0.0517,0.689,116
anon_page_0179,cluster_11,12,1,586,489,12,2,8.85,1311,66,0.0503,0.567,66
anon_page_0179,cluster_11,13,1,593,489,12,2,9.36,1353,64,0.0473,0.574,73
anon_page_0179,cluster_11,14,1,600,489,12,2,9.88,1392,61,0.0438,0.835,139
anon_page_0179,cluster_11,15,1,607,489,12,2,10.4,1434,58,0.0404,0.672,100
anon_page_0180,cluster_12,0,2,156,1534,47,2,8.88,1140,63,0.0553,0.784,150
anon_page_0180,cluster_12,1,2,163,1534,47,0,8.45,1047,58,0.0554,0.829,108
anon_page_0180,cluster_12,2,2,170,1534,47,1,7.94,911,51,0.056,0.688,91
anon_page_0180,cluster_12,3,2,177,1534,47,2,7.69,909,53,0.0583,0.647,142
anon_page_0180,cluster_12,4,2,184,1534,47,1,7.69,1034,64,0.0619,0.697,151
anon_page_0180,cluster_12,5,2,191,1534,47,2,7.52,1071,70,0.0654,0.62,188
anon_page_0180,cluster_12,6,2,198,1534,47,0,6.99,923,60,0.065,0.661,158
anon_page_0180,cluster_12,7,2,205,1534,47,2,7.0,1055,73,0.0692,0.584,149
anon_page_0180,cluster_12,8,2,212,1534,47,1,6.7,1026,74,0.0721,0.609,156
anon_page_0180,cluster_12,9,2,219,1534,47,0,6.67,1139,86,0.0755,0.728,182
anon_page_0180,cluster_12,10,2,226,1534,47,0,6.49,1171,92,0.0786,0.95,176
anon_page_0180,cluster_12,11,2,233,1534,47,0,6.05,1067,85,0.0797,0.696,149
anon_page_0180,cluster_12,12,2,240,1534,47,1,5.91,1124,93,0.0827,0.519,113
anon_page_0180,cluster_12,13,2,247,1534,47,0,5.81,1195,104,0.087,0.728,196
anon_page_0180,cluster_12,14,2,254,1534,47,0,5.08,950,83,0.0874,0.703,161
anon_page_0180,cluster_12,15,2,261,1534,47,1,5.27,1169,108,0.0924,0.747,147
anon_page_0181,cluster_13,0,4,177,1439,24,0,7.39,840,37,0.044,0.695,171
anon_page_0181,cluster_13,1,4,184,1439,24,1,8.42,1640,82,0.05,0.677,147
anon_page_0181,cluster_13,2,4,191,1439,24,1,8.71,1810,92,0.0508,0.584,172
anon_page_0181,cluster_13,3,4,198,1439,24,2,8.97,1949,100,0.0513,0.695,156
anon_page_0181,cluster_13,4,4,205,1439,24,0,8.88,1796,88,0.049,0.566,109
anon_page_0181,cluster_13,5,4,212,1439,24,1,8.51,1405,63,0.0448,0.813,185
anon_page_0181,cluster_13,6,4,219,1439,24,0,9.43,2103,106,0.0504,0.846,115
anon_page_0181,cluster_13,7,4,226,1439,24,2,8.83,1519,67,0.0441,0.629,155
anon_page_0181,cluster_13,8,4,233,1439,24,1,9.23,1782,82,0.046,0.707,116
anon_page_0181,cluster_13,9,4,240,1439,24,0,9.61,2030,97,0.0478,0.79,165
anon_page_0181,cluster_13,10,4,247,1439,24,1,9.57,1916,88,0.0459,0.911,106
anon_page_0181,cluster_13,11,4,254,1439,24,1,9.85,2073,96,0.0463,0.688,155
anon_page_0181,cluster_13,12,4,261,1439,24,3,10.39,2455,122,0.0497,0.78,75
anon_page_0181,cluster_13,13,4,268,1439,24,2,8.71,950,32,0.0337,0.766,156
anon_page_0181,cluster_13,14,4,275,1439,24,1,8.67,836,27,0.0323,0.662,126
anon_page_0181,cluster_13,15,4,282,1439,24,1,9.28,1276,46,0.0361,0.679,128
anon_page_0182,cluster_14,0,2,229,1242,35,0,10.56,8568,422,0.0493,0.708,162
anon_page_0182,cluster_14,1,2,236,1242,35,0,10.26,8348,424,0.0508,0.643,167
anon_page_0182,cluster_14,2,2,243,1242,35,0,10.17,9029,488,0.054,0.729,98
anon_page_0182,cluster_14,3,2,250,1242,35,0,9.75,8253,451,0.0546,0.488,138
anon_page_0182,cluster_14,4,2,257,1242,35,1,9.81,9578,566,0.0591,0.783,149
anon_page_0182,cluster_14,5,2,264,1242,35,0,9.36,8688,517,0.0595,0.871,177
anon_page_0182,cluster_14,6,2,271,1242,35,3,9.26,9335,585,0.0627,0.666,132
anon_page_0182,cluster_14,7,2,278,1242,35,1,9.09,9650,631,0.0654,0.687,168
anon_page_0182,cluster_14,8,2,285,1242,35,3,8.82,9533,641,0.0672,0.773,143
anon_page_0182,cluster_14,9,2,292,1242,35,3,8.39,8727,593,0.068,0.752,125
anon_page_0182,cluster_14,10,2,299,1242,35,0,8.08,8454,589,0.0697,0.698,191
anon_page_0182,cluster_14,11,2,306,1242,35,2,7.99,9121,666,0.073,0.682,228
anon_page_0182,cluster_14,12,2,313,1242,35,1,7.63,8611,641,0.0744,0.646,101
anon_page_0182,cluster_14,13,2,320,1242,35,0,7.24,7990,605,0.0757,0.798,226
anon_page_0182,cluster_14,14,2,327,1242,35,1,7.47,10081,820,0.0813,0.602,161
anon_page_0182,cluster_14,15,2,334,1242,35,2,6.91,8697,710,0.0816,0.536,148
anon_page_0183,cluster_15,0,3,548,1478,5,3,1.23,1915,253,0.1321,0.483,129
anon_page_0183,cluster_15,1,3,555,1478,5,2,1.41,1946,228,0.1172,0.504,144
anon_page_0183,cluster_15,2,3,562,1478,5,1,1.5,1888,207,0.1096,0.543,161
anon_page_0183,cluster_15,3,3,569,1478,5,2,1.53,1777,188,0.1058,0.439,162
anon_page_0183,cluster_15,4,3,576,1478,5,1,1.67,1767,172,0.0973,0.503,149
anon_page_0183,cluster_15,5,3,583,1478,5,1,1.76,1706,156,0.0914,0.404,144
anon_page_0183,cluster_15,6,3,590,1478,5,0,1.94,1728,144,0.0833,0.544,153
anon_page_0183,cluster_15,7,3,597,1478,5,1,2.17,1798,136,0.0756,0.603,113
anon_page_0183,cluster_15,8,3,604,1478,5,1,2.25,1734,124,0.0715,0.431,84
anon_page_0183,cluster_15,9,3,611,1478,5,1,2.42,1747,116,0.0664,0.61,127
anon_page_0183,cluster_15,10,3,618,1478,5,0,2.58,1759,108,0.0614,0.723,117
anon_page_0183,cluster_15,11,3,625,1478,5,0,2.78,1798,102,0.0567,0.673,119
anon_page_0183,cluster_15,12,3,632,1478,5,1,2.76,1639,90,0.0549,0.58,63
anon_page_0183,cluster_15,13,3,639,1478,5,0,2.92,1649,84,0.0509,0.614,118
anon_page_0183,cluster_15,14,3,646,1478,5,0,3.18,1742,81,0.0465,0.636,130
anon_page_0183,cluster_15,15,3,653,1478,5,2,3.3,1719,75,0.0436,0.744,93
anon_page_0184,cluster_16,0,3,218,1609,2,2,3.17,9239,564,0.061,0.58,126
anon_page_0184,cluster_16,1,3,225,1609,2,0,3.19,8631,504,0.0584,0.623,179
anon_page_0184,cluster_16,2,3,232,1609,2,3,3.49,9296,510,0.0549,0.693,143
anon_page_0184,cluster_16,3,3,239,1609,2,3,3.71,9633,500,0.0519,0.495,93
anon_page_0184,cluster_16,4,3,246,1609,2,2,3.8,9311,459,0.0493,0.552,119
anon_page_0184,cluster_16,5,3,253,1609,2,1,3.97,9415,440,0.0467,0.661,104
anon_page_0184,cluster_16,6,3,260,1609,2,2,4.03,8961,396,0.0442,0.513,121
anon_page_0184,cluster_16,7,3,267,1609,2,1,4.24,9216,386,0.0419,0.462,149
anon_page_0184,cluster_16,8,3,274,1609,2,2,4.33,8924,353,0.0396,0.628,93
anon_page_0184,cluster_16,9,3,281,1609,2,0,4.45,8766,326,0.0372,0.667,194
anon_page_0184,cluster_16,10,3,288,1609,2,0,4.76,9519,338,0.0355,0.616,70
anon_page_0184,cluster_16,11,3,295,1609,2,0,4.84,9185,305,0.0332,0.55,148
anon_page_0184,cluster_16,12,3,302,1609,2,1,4.9,8760,271,0.0309,0.761,163
anon_page_0184,cluster_16,13,3,309,1609,2,1,5.14,9146,268,0.0293,0.562,80
anon_page_0184,cluster_16,14,3,316,1609,2,0,5.34,9394,259,0.0276,0.669,119
anon_page_0184,cluster_16,15,3,323,1609,2,0,5.4,8926,226,0.0253,0.552,103
anon_page_0185,cluster_17,0,0,551,1181,41,0,2.74,3674,569,0.1549,0.701,177
anon_page_0185,cluster_17,1,0,558,1181,41,2,2.86,3786,579,0.1529,0.544,94
anon_page_0185,cluster_17,2,0,565,1181,41,1,2.89,3731,566,0.1517,0.587,127
anon_page_0185,cluster_17,3,0,572,1181,41,1,2.94,3706,557,0.1503,0.547,136
anon_page_0185,cluster_17,4,0,579,1181,41,0,2.9,3519,526,0.1495,0.545,133
anon_page_0185,cluster_17,5,0,586,1181,41,0,3.17,3912,574,0.1467,0.486,146
anon_page_0185,cluster_17,6,0,593,1181,41,0,3.16,3780,551,0.1458,0.427,134
anon_page_0185,cluster_17,7,0,600,1181,41,2,3.39,4096,589,0.1438,0.473,102
anon_page_0185,cluster_17,8,0,607,1181,41,2,3.29,3781,542,0.1433,0.557,224
anon_page_0185,cluster_17,9,0,614,1181,41,0,3.19,3488,498,0.1428,0.736,144
anon_page_0185,cluster_17,10,0,621,1181,41,1,3.21,3411,483,0.1416,0.645,156
anon_page_0185,cluster_17,11,0,628,1181,41,1,3.22,3314,466,0.1406,0.741,111
anon_page_0185,cluster_17,12,0,635,1181,41,2,3.49,3710,514,0.1385,0.675,131
anon_page_0185,cluster_17,13,0,642,1181,41,2,3.67,3920,538,0.1372,0.567,124
anon_page_0185,cluster_17,14,0,649,1181,41,2,3.7,3862,526,0.1362,0.64,146
anon_page_0185,cluster_17,15,0,656,1181,41,1,3.89,4108,555,0.1351,0.63,184
anon_page_0186,cluster_18,0,2,35,1693,42,0,8.97,37896,2065,0.0545,0.734,135
anon_page_0186,cluster_18,1,2,42,1693,42,0,8.42,32345,1756,0.0543,0.465,154
anon_page_0186,cluster_18,2,2,49,1693,42,1,8.4,36538,2125,0.0582,0.664,151
anon_page_0186,cluster_18,3,2,56,1693,42,2,8.19,37063,2244,0.0605,0.887,141
anon_page_0186,cluster_18,4,2,63,1693,42,2,7.92,36644,2294,0.0626,0.592,203
anon_page_0186,cluster_18,5,2,70,1693,42,2,7.71,37307,2429,0.0651,0.739,137
anon_page_0186,cluster_18,6,2,77,1693,42,2,7.23,32988,2170,0.0658,0.655,195
anon_page_0186,cluster_18,7,2,84,1693,42,1,7.14,35869,2482,0.0692,0.793,137
anon_page_0186,cluster_18,8,2,91,1693,42,0,6.7,32151,2261,0.0703,0.802,141
anon_page_0186,cluster_18,9,2,98,1693,42,1,6.89,40256,3042,0.0756,0.819,165
anon_page_0186,cluster_18,10,2,105,1693,42,1,6.53,38073,2943,0.0773,0.822,174
anon_page_0186,cluster_18,11,2,112,1693,42,2,6.34,39092,3134,0.0802,0.617,155
anon_page_0186,cluster_18,12,2,119,1693,42,0,5.88,35126,2867,0.0816,0.614,155
anon_page_0186,cluster_18,13,2,126,1693,42,1,5.77,37671,3205,0.0851,0.696,112
anon_page_0186,cluster_18,14,2,133,1693,42,0,5.52,37620,3307,0.0879,0.654,165
anon_page_0186,cluster_18,15,2,140,1693,42,0,5.18,35848,3242,0.0904,0.698,178
anon_page_0187,cluster_19,0,2,440,1637,5,1,9.49,1350,79,0.0585,0.706,151
anon_page_0187,cluster_19,1,2,447,1637,5,0,9.8,1814,118,0.065,0.691,142
anon_page_0187,cluster_19,2,2,454,1637,5,1,9.3,1597,104,0.0651,0.827,133
anon_page_0187,cluster_19,3,2,461,1637,5,0,8.99,1543,103,0.0668,0.691,159
anon_page_0187,cluster_19,4,2,468,1637,5,2,8.77,1561,108,0.0692,0.628,113
anon_page_0187,cluster_19,5,2,475,1637,5,1,8.81,1802,132,0.0733,0.95,171
anon_page_0187,cluster_19,6,2,482,1637,5,3,8.4,1669,124,0.0743,0.785,197
anon_page_0187,cluster_19,7,2,489,1637,5,3,8.15,1657,127,0.0766,0.682,107
anon_page_0187,cluster_19,8,2,496,1637,5,3,8.28,1973,161,0.0816,0.601,149
anon_page_0187,cluster_19,9,2,503,1637,5,0,7.57,1584,127,0.0802,0.585,152
anon_page_0187,cluster_19,10,2,510,1637,5,1,7.6,1813,153,0.0844,0.781,215
anon_page_0187,cluster_19,11,2,517,1637,5,0,7.53,1959,172,0.0878,0.535,218
anon_page_0187,cluster_19,12,2,524,1637,5,0,6.94,1675,147,0.0878,0.65,165
anon_page_0187,cluster_19,13,2,531,1637,5,1,6.54,1546,138,0.0893,0.506,205
anon_page_0187,cluster_19,14,2,538,1637,5,1,6.72,1897,180,0.0949,0.636,161
anon_page_0187,cluster_19,15,2,545,1637,5,1,6.33,1776,171,0.0963,0.671,151
anon_page_0188,cluster_20,0,4,138,1807,13,1,6.05,672,44,0.0655,0.568,147
anon_page_0188,cluster_20,1,4,145,1807,13,1,6.25,704,45,0.0639,0.596,141
anon_page_0188,cluster_20,2,4,152,1807,13,3,6.11,634,39,0.0615,0.714,193
anon_page_0188,cluster_20,3,4,159,1807,13,0,6.27,655,40,0.0611,0.785,157
anon_page_0188,cluster_20,4,4,166,1807,13,0,6.55,712,44,0.0618,0.733,167
anon_page_0188,cluster_20,5,4,173,1807,13,1,5.73,434,24,0.0553,0.366,134
anon_page_0188,cluster_20,6,4,180,1807,13,0,6.95,778,48,0.0617,0.533,147
